date,session_key,meeting_key,driver_number,pit_duration,lap_number
2024-03-02T15:06:11.115000+00:00,9472,1229,27,36.6,1.0
2024-03-02T15:19:05.235000+00:00,9472,1229,24,25.2,9.0
2024-03-02T15:19:07.623000+00:00,9472,1229,18,24.4,9.0
2024-03-02T15:20:46.058000+00:00,9472,1229,31,24.8,10.0
2024-03-02T15:21:55.789000+00:00,9472,1229,2,35.7,10.0
2024-03-02T15:22:03.605000+00:00,9472,1229,63,24.7,11.0
2024-03-02T15:22:06.457000+00:00,9472,1229,16,24.0,11.0
2024-03-02T15:22:22.107000+00:00,9472,1229,20,25.9,11.0
2024-03-02T15:23:41.972000+00:00,9472,1229,11,24.5,12.0
2024-03-02T15:23:50.520000+00:00,9472,1229,81,25.4,12.0
2024-03-02T15:23:52.389000+00:00,9472,1229,44,25.0,12.0
2024-03-02T15:24:09.090000+00:00,9472,1229,10,29.9,12.0
2024-03-02T15:24:09.531000+00:00,9472,1229,77,26.4,12.0
2024-03-02T15:25:25.101000+00:00,9472,1229,4,24.2,13.0
2024-03-02T15:25:42.894000+00:00,9472,1229,3,24.9,13.0
2024-03-02T15:26:57.817000+00:00,9472,1229,55,24.4,14.0
2024-03-02T15:27:13.176000+00:00,9472,1229,22,24.7,14.0
2024-03-02T15:28:49.395000+00:00,9472,1229,14,24.7,15.0
2024-03-02T15:28:54.348000+00:00,9472,1229,23,24.6,15.0
2024-03-02T15:31:37.825000+00:00,9472,1229,1,25.0,17.0
2024-03-02T15:37:33.888000+00:00,9472,1229,27,24.7,20.0
2024-03-02T15:48:50.340000+00:00,9472,1229,18,24.5,27.0
2024-03-02T15:50:25.427000+00:00,9472,1229,24,25.0,28.0
2024-03-02T15:51:59.543000+00:00,9472,1229,2,25.0,28.0
2024-03-02T15:53:55.836000+00:00,9472,1229,31,25.1,30.0
2024-03-02T15:54:47.117000+00:00,9472,1229,63,24.8,31.0
2024-03-02T15:54:47.631000+00:00,9472,1229,77,74.7,30.0
2024-03-02T15:55:37.993000+00:00,9472,1229,10,26.4,31.0
2024-03-02T15:57:02.477000+00:00,9472,1229,20,24.4,32.0
2024-03-02T15:58:04.902000+00:00,9472,1229,4,24.7,33.0
2024-03-02T15:58:10.632000+00:00,9472,1229,44,24.0,33.0
2024-03-02T15:59:38.514000+00:00,9472,1229,16,24.1,34.0
2024-03-02T15:59:45.850000+00:00,9472,1229,81,24.8,34.0
2024-03-02T16:00:12.070000+00:00,9472,1229,22,24.3,34.0
2024-03-02T16:01:02.991000+00:00,9472,1229,55,23.8,35.0
2024-03-02T16:01:59.612000+00:00,9472,1229,3,24.8,35.0
2024-03-02T16:02:37.212000+00:00,9472,1229,11,24.5,36.0
2024-03-02T16:03:35.177000+00:00,9472,1229,23,24.6,36.0
2024-03-02T16:03:54.529000+00:00,9472,1229,1,24.2,37.0
2024-03-02T16:11:23.921000+00:00,9472,1229,14,25.1,41.0
2024-03-02T16:11:47.875000+00:00,9472,1229,2,25.3,40.0
2024-03-02T16:11:54.741000+00:00,9472,1229,27,24.3,41.0
2024-03-02T16:15:21.252000+00:00,9472,1229,10,25.2,43.0
2024-03-09T17:15:47.097000+00:00,9480,1230,1,20.6,7.0
2024-03-09T17:15:52.880000+00:00,9480,1230,11,22.1,7.0
2024-03-09T17:15:55.889000+00:00,9480,1230,16,23.4,7.0
2024-03-09T17:15:58.220000+00:00,9480,1230,81,21.4,7.0
2024-03-09T17:15:59.780000+00:00,9480,1230,14,22.1,7.0
2024-03-09T17:16:04.281000+00:00,9480,1230,63,21.0,7.0
2024-03-09T17:16:13.313000+00:00,9480,1230,22,21.6,7.0
2024-03-09T17:16:14.973000+00:00,9480,1230,38,22.4,7.0
2024-03-09T17:16:14.973000+00:00,9480,1230,20,21.4,7.0
2024-03-09T17:16:15.932000+00:00,9480,1230,23,21.7,7.0
2024-03-09T17:16:22.416000+00:00,9480,1230,31,22.5,7.0
2024-03-09T17:16:23.903000+00:00,9480,1230,77,22.7,7.0
2024-03-09T17:16:26.084000+00:00,9480,1230,2,23.6,7.0
2024-03-09T17:17:01.115000+00:00,9480,1230,3,63.3,7.0
2024-03-09T17:59:43.237000+00:00,9480,1230,27,21.0,33.0
2024-03-09T18:03:22.747000+00:00,9480,1230,77,23.2,35.0
2024-03-09T18:03:59.429000+00:00,9480,1230,44,20.1,36.0
2024-03-09T18:05:31.365000+00:00,9480,1230,4,22.2,37.0
2024-03-09T18:12:50.460000+00:00,9480,1230,24,46.3,41.0
2024-03-24T04:10:44.051000+00:00,9488,1231,3,18.2,5.0
2024-03-24T04:12:03.960000+00:00,9488,1231,23,17.7,6.0
2024-03-24T04:12:08.895000+00:00,9488,1231,24,19.0,6.0
2024-03-24T04:13:22.694000+00:00,9488,1231,44,17.5,7.0
2024-03-24T04:13:27.578000+00:00,9488,1231,20,18.3,7.0
2024-03-24T04:14:42.668000+00:00,9488,1231,63,18.0,8.0
2024-03-24T04:14:44.598000+00:00,9488,1231,18,17.9,8.0
2024-03-24T04:15:18.023000+00:00,9488,1231,77,46.9,8.0
2024-03-24T04:16:00.710000+00:00,9488,1231,16,17.4,9.0
2024-03-24T04:16:02.012000+00:00,9488,1231,81,17.5,9.0
2024-03-24T04:16:09.821000+00:00,9488,1231,22,18.5,9.0
2024-03-24T04:16:14.735000+00:00,9488,1231,31,18.2,9.0
2024-03-24T04:22:56.216000+00:00,9488,1231,4,17.7,14.0
2024-03-24T04:23:04.121000+00:00,9488,1231,11,18.1,14.0
2024-03-24T04:25:32.675000+00:00,9488,1231,55,17.5,16.0
2024-03-24T04:26:30.153000+00:00,9488,1231,31,30.6,16.0
2024-03-24T04:27:25.795000+00:00,9488,1231,14,18.1,17.0
2024-03-24T04:27:48.004000+00:00,9488,1231,27,18.3,17.0
2024-03-24T04:27:53.252000+00:00,9488,1231,10,20.3,17.0
2024-03-24T04:41:53.767000+00:00,9488,1231,23,17.7,27.0
2024-03-24T04:44:47.613000+00:00,9488,1231,3,17.7,29.0
2024-03-24T04:50:17.139000+00:00,9488,1231,20,18.1,33.0
2024-03-24T04:50:53.181000+00:00,9488,1231,16,17.3,34.0
2024-03-24T04:52:36.668000+00:00,9488,1231,11,17.2,35.0
2024-03-24T04:52:59.402000+00:00,9488,1231,27,18.1,35.0
2024-03-24T04:53:28.344000+00:00,9488,1231,24,36.8,35.0
2024-03-24T04:54:17.272000+00:00,9488,1231,22,17.5,36.0
2024-03-24T04:54:49.601000+00:00,9488,1231,77,18.9,36.0
2024-03-24T04:55:38.194000+00:00,9488,1231,18,17.9,37.0
2024-03-24T04:57:51.886000+00:00,9488,1231,81,18.5,39.0
2024-03-24T04:59:05.080000+00:00,9488,1231,4,17.6,40.0
2024-03-24T05:00:15.825000+00:00,9488,1231,55,17.7,41.0
2024-03-24T05:00:56.344000+00:00,9488,1231,14,17.9,41.0
2024-03-24T05:01:39.520000+00:00,9488,1231,10,17.6,41.0
2024-03-24T05:03:10.391000+00:00,9488,1231,31,18.0,42.0
2024-03-24T05:06:26.148000+00:00,9488,1231,63,17.9,45.0
2024-04-07T05:32:07.088000+00:00,9496,1232,1,1575.6,1.0
2024-04-07T05:32:11.228000+00:00,9496,1232,11,1577.6,1.0
