date,session_key,wind_direction,meeting_key,wind_speed,rainfall,track_temperature,air_temperature,humidity,pressure
2025-03-16T05:39:31.324000+00:00,9693,141,1254,1.4,1,19.3,15.9,80.0,1010.3
2025-03-16T05:40:31.362000+00:00,9693,144,1254,1.8,1,19.3,15.7,80.0,1010.4
2025-03-16T05:41:31.361000+00:00,9693,132,1254,2.1,1,19.3,15.5,80.0,1010.4
2025-03-16T05:42:31.365000+00:00,9693,176,1254,1.6,1,19.3,15.3,80.0,1010.5
2025-03-16T05:43:31.378000+00:00,9693,166,1254,1.3,1,18.8,15.2,81.0,1010.5
2025-03-16T05:44:31.401000+00:00,9693,140,1254,1.3,1,18.8,15.1,81.0,1010.5
2025-03-16T05:45:31.405000+00:00,9693,238,1254,0.7,1,18.8,15.1,83.0,1010.6
2025-03-16T05:46:31.447000+00:00,9693,146,1254,2.2,0,18.8,15.1,82.0,1010.6
2025-03-16T05:47:31.446000+00:00,9693,96,1254,1.3,0,18.8,15.1,83.0,1010.6
2025-03-16T05:48:31.432000+00:00,9693,0,1254,2.2,0,18.8,15.1,83.0,1010.6
2025-03-16T05:49:31.475000+00:00,9693,196,1254,1.5,0,18.8,15.2,83.0,1010.6
2025-03-16T05:50:31.511000+00:00,9693,2,1254,1.8,0,18.8,15.1,81.0,1010.5
2025-03-16T05:51:31.492000+00:00,9693,139,1254,1.5,0,18.8,15.1,80.0,1010.7
2025-03-16T05:52:31.492000+00:00,9693,161,1254,1.4,0,18.7,15.1,78.0,1010.6
2025-03-16T05:53:31.584000+00:00,9693,161,1254,1.6,0,18.7,15.2,77.0,1010.4
2025-03-16T05:54:31.538000+00:00,9693,154,1254,2.3,0,18.7,15.4,77.0,1010.6
2025-03-16T05:55:31.539000+00:00,9693,228,1254,2.6,0,18.7,15.6,75.0,1010.6
2025-03-16T05:56:31.569000+00:00,9693,159,1254,1.3,0,18.7,15.8,76.0,1010.4
2025-03-16T05:57:31.598000+00:00,9693,199,1254,1.5,0,18.7,15.9,74.0,1010.5
2025-03-16T05:58:31.610000+00:00,9693,214,1254,1.2,0,18.7,16.0,71.0,1010.5
2025-03-16T05:59:31.614000+00:00,9693,156,1254,0.8,0,18.7,16.1,72.0,1010.4
2025-03-16T06:00:31.624000+00:00,9693,170,1254,1.4,0,18.7,16.1,72.0,1010.4
2025-03-16T06:01:31.643000+00:00,9693,216,1254,2.4,0,18.7,16.2,72.0,1010.6
2025-03-16T06:02:31.628000+00:00,9693,215,1254,2.8,0,18.7,16.2,71.0,1010.4
2025-03-16T06:03:31.638000+00:00,9693,215,1254,2.8,0,18.7,16.2,71.0,1010.4
2025-03-16T06:04:31.640000+00:00,9693,215,1254,2.8,0,18.7,16.2,71.0,1010.4
2025-03-22T06:47:14.288000+00:00,9994,196,1255,1.6,0,41.0,26.1,14.0,1015.5
2025-03-22T06:48:14.288000+00:00,9994,248,1255,1.8,0,41.1,26.1,13.0,1015.5
2025-03-22T06:49:14.289000+00:00,9994,251,1255,2.9,0,41.0,26.1,12.0,1015.4
2025-03-22T06:50:14.283000+00:00,9994,242,1255,3.9,0,40.8,26.2,12.0,1015.4
2025-03-22T06:51:14.280000+00:00,9994,245,1255,4.3,0,40.6,26.1,13.0,1015.4
2025-03-22T06:52:14.293000+00:00,9994,244,1255,4.0,0,40.5,26.1,12.0,1015.4
2025-03-22T06:53:14.300000+00:00,9994,259,1255,3.8,0,40.4,26.1,12.0,1015.4
2025-03-22T06:54:14.300000+00:00,9994,245,1255,2.8,0,40.4,26.1,12.0,1015.4
2025-03-22T06:55:14.321000+00:00,9994,218,1255,2.5,0,40.4,26.1,12.0,1015.4
2025-03-22T06:56:14.340000+00:00,9994,238,1255,2.1,0,40.2,26.1,13.0,1015.3
2025-03-22T06:57:14.337000+00:00,9994,235,1255,1.7,0,40.2,26.1,12.0,1015.3
2025-03-22T06:58:14.339000+00:00,9994,233,1255,2.2,0,40.2,26.0,13.0,1015.4
2025-03-22T06:59:14.334000+00:00,9994,235,1255,2.1,0,40.2,26.1,13.0,1015.3
2025-03-22T07:00:14.333000+00:00,9994,234,1255,2.2,0,40.1,26.1,13.0,1015.3
2025-03-22T07:01:14.335000+00:00,9994,233,1255,3.7,0,40.1,26.1,13.0,1015.2
2025-03-22T07:02:14.360000+00:00,9994,194,1255,2.8,0,39.8,26.1,13.0,1015.3
2025-03-22T07:03:14.359000+00:00,9994,234,1255,1.2,0,39.8,26.0,13.0,1015.3
2025-03-22T07:04:14.366000+00:00,9994,207,1255,1.6,0,39.8,25.9,14.0,1015.3
2025-03-22T07:05:14.454000+00:00,9994,71,1255,1.0,0,39.9,26.0,14.0,1015.2
2025-03-22T07:06:14.396000+00:00,9994,210,1255,1.6,0,39.8,26.1,14.0,1015.3
2025-03-22T07:07:14.413000+00:00,9994,192,1255,1.0,0,39.7,26.2,14.0,1015.2
2025-03-22T07:08:14.539000+00:00,9994,234,1255,1.5,0,39.6,26.1,14.0,1015.2
2025-03-22T07:09:14.444000+00:00,9994,267,1255,2.4,0,39.6,26.1,14.0,1015.1
2025-03-22T07:10:14.445000+00:00,9994,248,1255,2.0,0,39.7,26.2,14.0,1015.2
2025-03-22T07:11:14.445000+00:00,9994,285,1255,1.5,0,39.8,26.3,15.0,1015.2
2025-03-22T07:12:14.443000+00:00,9994,272,1255,1.0,0,39.8,26.3,15.0,1015.1
2025-03-22T07:13:14.456000+00:00,9994,273,1255,1.2,0,39.6,26.4,15.0,1015.1
2025-03-22T07:14:14.472000+00:00,9994,266,1255,1.8,0,39.6,26.4,15.0,1015.3
2025-03-22T07:15:14.466000+00:00,9994,234,1255,2.9,0,39.6,26.5,14.0,1015.3
2025-03-22T07:16:14.479000+00:00,9994,259,1255,3.5,0,39.5,26.4,14.0,1015.3
2025-03-22T07:17:14.474000+00:00,9994,287,1255,3.5,0,39.3,26.4,13.0,1015.4
2025-03-22T07:18:14.472000+00:00,9994,264,1255,3.4,0,39.2,26.4,14.0,1015.3
2025-03-22T07:19:14.481000+00:00,9994,264,1255,2.9,0,39.1,26.3,13.0,1015.2
2025-03-22T07:20:14.490000+00:00,9994,257,1255,1.9,0,39.3,26.3,13.0,1015.3
2025-03-22T07:21:14.486000+00:00,9994,265,1255,2.1,0,39.1,26.2,13.0,1015.2
2025-03-22T07:22:14.497000+00:00,9994,236,1255,1.8,0,39.1,26.2,14.0,1015.1
2025-03-22T07:23:14.495000+00:00,9994,262,1255,2.3,0,38.9,26.3,13.0,1015.2
2025-03-22T07:24:14.501000+00:00,9994,231,1255,1.9,0,38.8,26.5,13.0,1015.1
2025-03-22T07:25:14.534000+00:00,9994,252,1255,2.3,0,38.7,26.3,13.0,1015.2
2025-03-22T07:26:14.524000+00:00,9994,245,1255,2.5,0,38.7,26.2,14.0,1015.2
2025-03-22T07:27:14.532000+00:00,9994,267,1255,2.5,0,38.6,26.1,14.0,1015.2
2025-03-22T07:28:14.519000+00:00,9994,261,1255,2.6,0,38.5,26.1,14.0,1015.2
2025-03-22T07:29:14.544000+00:00,9994,265,1255,1.8,0,38.5,26.0,14.0,1015.1
2025-03-22T07:30:14.607000+00:00,9994,168,1255,2.8,0,38.5,26.1,14.0,1015.1
2025-03-22T07:31:14.553000+00:00,9994,108,1255,1.5,0,38.5,26.0,14.0,1015.1
2025-03-22T07:32:14.551000+00:00,9994,283,1255,2.2,0,38.3,26.0,14.0,1015.2
2025-03-22T07:33:14.568000+00:00,9994,251,1255,1.6,0,38.3,26.0,14.0,1015.1
2025-03-22T07:34:14.560000+00:00,9994,226,1255,0.9,0,38.3,26.1,14.0,1015.0
2025-03-22T07:35:14.576000+00:00,9994,244,1255,1.7,0,38.3,26.2,14.0,1015.1
2025-03-22T07:36:14.561000+00:00,9994,241,1255,2.7,0,38.1,26.3,14.0,1015.0
2025-03-22T07:37:14.571000+00:00,9994,240,1255,2.7,0,38.0,26.3,13.0,1015.0
2025-03-22T07:38:14.604000+00:00,9994,258,1255,2.5,0,37.9,26.2,14.0,1015.1
2025-03-22T07:39:14.608000+00:00,9994,265,1255,1.7,0,37.9,26.2,14.0,1015.1
2025-03-22T07:40:14.613000+00:00,9994,264,1255,2.5,0,37.9,26.2,14.0,1014.9
2025-03-22T07:41:14.615000+00:00,9994,270,1255,3.0,0,37.9,26.1,14.0,1014.9
2025-03-22T07:42:14.610000+00:00,9994,290,1255,2.3,0,37.7,26.2,14.0,1015.0
2025-03-22T07:43:14.628000+00:00,9994,247,1255,2.3,0,37.6,26.2,14.0,1015.0
2025-03-22T07:44:14.623000+00:00,9994,251,1255,3.4,0,37.5,26.1,15.0,1015.0
2025-03-22T07:45:14.614000+00:00,9994,257,1255,3.8,0,37.3,26.1,14.0,1015.0
2025-03-22T07:46:14.621000+00:00,9994,244,1255,3.1,0,37.2,26.0,14.0,1015.0
2025-03-22T07:47:14.629000+00:00,9994,226,1255,2.7,0,37.2,26.0,14.0,1015.0
2025-03-22T07:48:14.632000+00:00,9994,249,1255,2.8,0,37.2,25.9,15.0,1015.0
2025-03-22T07:49:14.637000+00:00,9994,276,1255,2.2,0,37.2,26.0,15.0,1015.0
2025-03-22T07:50:14.649000+00:00,9994,238,1255,2.9,0,37.1,26.0,14.0,1014.9
2025-03-22T07:51:14.663000+00:00,9994,232,1255,2.2,0,37.0,26.0,15.0,1014.9
2025-03-22T07:52:14.664000+00:00,9994,227,1255,1.3,0,37.0,26.0,15.0,1014.9
2025-03-22T07:53:14.680000+00:00,9994,264,1255,0.9,0,36.8,26.0,15.0,1014.9
2025-03-22T07:54:14.671000+00:00,9994,212,1255,1.5,0,36.7,26.0,15.0,1015.0
2025-03-22T07:55:14.693000+00:00,9994,248,1255,1.8,0,36.7,26.0,15.0,1014.9
2025-03-22T07:56:14.720000+00:00,9994,260,1255,2.1,0,36.6,26.0,14.0,1015.0
2025-03-22T07:57:14.715000+00:00,9994,241,1255,2.5,0,36.6,26.0,15.0,1014.9
2025-03-22T07:58:14.701000+00:00,9994,266,1255,2.3,0,36.6,26.1,15.0,1015.0
2025-03-22T07:59:14.704000+00:00,9994,248,1255,2.3,0,36.4,26.1,15.0,1015.0
2025-03-22T08:00:14.704000+00:00,9994,248,1255,1.4,0,36.2,26.0,15.0,1015.0
2025-03-22T08:01:14.703000+00:00,9994,254,1255,2.4,0,36.2,26.0,15.0,1015.0
2025-03-22T08:02:14.715000+00:00,9994,233,1255,2.4,0,36.2,26.0,14.0,1015.1
2025-03-22T08:03:14.705000+00:00,9994,252,1255,2.6,0,36.1,26.0,14.0,1014.9
2025-03-22T02:19:13.231000+00:00,9993,239,1255,3.1,0,33.0,21.8,26.0,1019.1
2025-03-22T02:20:13.222000+00:00,9993,225,1255,2.0,0,33.5,21.9,26.0,1019.1
2025-03-22T02:21:13.223000+00:00,9993,228,1255,1.5,0,33.5,21.9,26.0,1019.0
2025-03-22T02:22:13.224000+00:00,9993,243,1255,2.1,0,33.5,22.0,26.0,1019.0
2025-03-22T02:23:13.230000+00:00,9993,239,1255,2.4,0,33.5,21.9,26.0,1019.0
2025-03-22T02:24:13.226000+00:00,9993,240,1255,1.9,0,33.5,21.9,26.0,1019.0
2025-03-22T02:25:13.224000+00:00,9993,223,1255,1.9,0,33.5,22.0,27.0,1018.8
2025-03-22T02:26:13.225000+00:00,9993,234,1255,2.9,0,33.5,22.0,26.0,1018.9
2025-03-22T02:27:13.225000+00:00,9993,234,1255,2.1,0,33.5,22.0,26.0,1018.8
2025-03-22T02:28:13.226000+00:00,9993,238,1255,1.8,0,33.5,22.0,26.0,1018.9
2025-03-22T02:29:13.232000+00:00,9993,235,1255,2.1,0,33.5,22.0,26.0,1018.9
2025-03-22T02:30:13.232000+00:00,9993,238,1255,1.7,0,33.5,22.0,26.0,1018.8
2025-03-22T02:31:13.227000+00:00,9993,216,1255,2.4,0,33.5,22.1,26.0,1018.9
2025-03-22T02:32:13.231000+00:00,9993,233,1255,1.8,0,33.5,22.2,25.0,1018.9
2025-03-22T02:33:13.230000+00:00,9993,230,1255,1.9,0,33.5,22.1,26.0,1018.9
2025-03-22T02:34:13.240000+00:00,9993,229,1255,2.3,0,35.2,22.1,26.0,1018.9
2025-03-22T02:35:13.235000+00:00,9993,236,1255,2.3,0,35.2,22.1,26.0,1018.8
2025-03-22T02:36:13.236000+00:00,9993,247,1255,1.9,0,35.2,22.2,26.0,1018.8
2025-03-22T02:37:13.239000+00:00,9993,261,1255,2.1,0,35.2,22.2,26.0,1018.8
2025-03-22T02:38:13.237000+00:00,9993,264,1255,2.2,0,35.2,22.3,26.0,1018.8
2025-03-22T02:39:13.234000+00:00,9993,230,1255,1.3,0,35.2,22.4,26.0,1018.8
2025-03-22T02:40:13.245000+00:00,9993,240,1255,1.5,0,35.2,22.4,26.0,1018.8
2025-03-22T02:41:13.238000+00:00,9993,212,1255,1.7,0,35.2,22.4,26.0,1018.8
2025-03-22T02:42:13.239000+00:00,9993,234,1255,1.6,0,35.2,22.4,26.0,1018.8
2025-03-22T02:43:13.239000+00:00,9993,243,1255,2.0,0,35.2,22.3,26.0,1018.8
2025-03-22T02:44:13.240000+00:00,9993,230,1255,2.3,0,35.2,22.3,26.0,1018.8
2025-03-22T02:45:13.241000+00:00,9993,232,1255,2.1,0,35.2,22.4,26.0,1018.8
2025-03-22T02:46:13.241000+00:00,9993,228,1255,1.9,0,35.2,22.4,26.0,1018.7
2025-03-22T02:47:13.244000+00:00,9993,237,1255,2.0,0,35.2,22.5,26.0,1018.8
2025-03-22T02:48:13.244000+00:00,9993,241,1255,2.6,0,35.2,22.6,26.0,1018.8
2025-03-22T02:49:13.247000+00:00,9993,236,1255,2.5,0,35.2,22.7,25.0,1018.8
2025-03-22T02:50:13.243000+00:00,9993,237,1255,2.7,0,35.2,22.6,25.0,1018.7
2025-03-22T02:51:13.243000+00:00,9993,239,1255,2.5,0,35.2,22.6,26.0,1018.7
2025-03-22T02:52:13.246000+00:00,9993,241,1255,2.2,0,35.5,22.6,26.0,1018.7
2025-03-22T02:53:13.238000+00:00,9993,239,1255,2.1,0,35.5,22.5,26.0,1018.7
2025-03-22T02:54:13.244000+00:00,9993,226,1255,2.1,0,35.5,22.6,25.0,1018.8
2025-03-22T02:55:13.249000+00:00,9993,226,1255,2.0,0,35.5,22.7,26.0,1018.7
2025-03-22T02:56:13.245000+00:00,9993,214,1255,1.5,0,35.5,22.6,26.0,1018.7
2025-03-22T02:57:13.249000+00:00,9993,234,1255,0.9,0,35.5,22.6,27.0,1018.7
2025-03-22T02:58:13.262000+00:00,9993,238,1255,1.7,0,35.5,22.5,27.0,1018.7
2025-03-22T02:59:13.273000+00:00,9993,246,1255,1.8,0,35.5,22.6,26.0,1018.6
2025-03-22T03:00:13.297000+00:00,9993,247,1255,2.3,0,35.5,22.7,27.0,1018.7
2025-03-22T03:01:13.300000+00:00,9993,247,1255,2.0,0,35.5,22.7,26.0,1018.8
2025-03-22T03:02:13.301000+00:00,9993,247,1255,2.6,0,35.5,22.8,26.0,1018.8
2025-03-22T03:03:13.297000+00:00,9993,238,1255,2.9,0,36.5,22.9,25.0,1018.7
2025-03-22T03:04:13.297000+00:00,9993,232,1255,2.5,0,36.5,23.0,25.0,1018.7
2025-03-22T03:05:13.321000+00:00,9993,201,1255,2.4,0,36.5,23.1,25.0,1018.6
2025-03-22T03:06:13.323000+00:00,9993,205,1255,1.5,0,36.5,23.1,26.0,1018.7
2025-03-22T03:07:13.343000+00:00,9993,0,1255,1.7,0,36.5,23.0,26.0,1018.7
2025-03-22T03:08:13.324000+00:00,9993,219,1255,0.9,0,36.5,23.0,26.0,1018.7
2025-03-22T03:09:13.354000+00:00,9993,163,1255,1.9,0,36.5,23.1,26.0,1018.7
2025-03-22T03:10:13.351000+00:00,9993,0,1255,0.9,0,36.5,23.3,26.0,1018.5
2025-03-22T03:11:13.343000+00:00,9993,260,1255,1.2,0,36.5,23.4,26.0,1018.7
2025-03-22T03:12:13.370000+00:00,9993,205,1255,1.4,0,36.5,23.5,25.0,1018.7
2025-03-22T03:13:13.375000+00:00,9993,236,1255,1.7,0,36.5,23.6,25.0,1018.6
2025-03-22T03:14:13.391000+00:00,9993,232,1255,1.1,0,36.5,23.4,25.0,1018.6
2025-03-22T03:15:13.389000+00:00,9993,141,1255,0.9,0,36.5,23.4,25.0,1018.6
2025-03-22T03:16:13.401000+00:00,9993,269,1255,1.4,0,36.5,23.4,25.0,1018.6
2025-03-22T03:17:13.427000+00:00,9993,200,1255,2.6,0,36.5,23.4,25.0,1018.6
2025-03-22T03:18:13.424000+00:00,9993,257,1255,1.0,0,36.5,23.4,25.0,1018.6
2025-03-22T03:19:13.447000+00:00,9993,279,1255,1.1,0,36.5,23.4,25.0,1018.5
2025-03-22T03:20:13.430000+00:00,9993,201,1255,1.2,0,36.5,23.5,25.0,1018.5
2025-03-22T03:21:13.441000+00:00,9993,294,1255,0.8,0,36.8,23.4,25.0,1018.5
2025-03-22T03:22:13.438000+00:00,9993,216,1255,0.8,0,36.8,23.3,25.0,1018.5
2025-03-22T03:23:13.431000+00:00,9993,248,1255,0.5,0,36.8,23.3,25.0,1018.4
2025-03-22T03:24:13.446000+00:00,9993,208,1255,1.1,0,36.8,23.4,26.0,1018.4
2025-03-22T03:25:13.434000+00:00,9993,292,1255,1.2,0,36.8,23.5,25.0,1018.5
2025-03-22T03:26:13.432000+00:00,9993,245,1255,1.6,0,36.8,23.6,25.0,1018.3
2025-03-22T03:27:13.433000+00:00,9993,252,1255,1.5,0,36.8,23.6,25.0,1018.4
2025-03-22T03:28:13.433000+00:00,9993,210,1255,2.2,0,36.8,23.7,25.0,1018.4
2025-03-22T03:29:13.451000+00:00,9993,269,1255,1.8,0,36.8,23.7,25.0,1018.5
2025-03-22T03:30:13.441000+00:00,9993,83,1255,1.5,0,36.8,23.8,25.0,1018.2
2025-03-22T03:31:13.451000+00:00,9993,258,1255,1.3,0,36.8,23.9,25.0,1018.3
2025-03-22T03:32:13.442000+00:00,9993,213,1255,1.0,0,36.8,23.9,24.0,1018.3
2025-03-22T03:33:13.478000+00:00,9993,90,1255,1.1,0,36.8,23.9,24.0,1018.2
2025-03-22T03:34:13.502000+00:00,9993,212,1255,0.7,0,37.1,24.0,25.0,1018.2
2025-03-22T03:35:13.498000+00:00,9993,73,1255,1.0,0,37.1,24.0,25.0,1018.2
2025-03-22T03:36:13.498000+00:00,9993,84,1255,0.8,0,37.5,23.9,24.0,1018.3
2025-03-22T03:37:13.487000+00:00,9993,253,1255,0.8,0,37.5,24.0,23.0,1018.2
2025-03-22T03:38:13.496000+00:00,9993,230,1255,0.6,0,36.8,24.0,22.0,1018.1
2025-03-22T03:39:13.492000+00:00,9993,253,1255,1.3,0,36.8,24.0,23.0,1018.1
2025-03-22T03:40:13.489000+00:00,9993,226,1255,2.3,0,37.0,24.0,23.0,1018.1
2025-03-22T03:41:13.514000+00:00,9993,228,1255,2.3,0,37.1,24.0,23.0,1018.1
2025-03-22T03:42:13.532000+00:00,9993,260,1255,3.3,0,37.1,23.9,24.0,1018.2
2025-04-04T02:15:49.538000+00:00,9999,281,1256,4.3,0,34.1,13.0,44.0,1012.2
2025-04-04T02:16:49.557000+00:00,9999,297,1256,4.0,0,34.3,13.1,43.0,1012.0
2025-04-04T02:17:49.570000+00:00,9999,284,1256,4.5,0,34.4,13.2,43.0,1012.1
2025-04-04T02:18:49.570000+00:00,9999,267,1256,4.8,0,34.3,13.3,42.0,1012.1
2025-04-04T02:19:49.607000+00:00,9999,292,1256,3.7,0,34.3,13.3,43.0,1012.2
2025-04-04T02:20:49.607000+00:00,9999,336,1256,4.5,0,34.3,13.1,43.0,1011.9
2025-04-04T02:21:49.620000+00:00,9999,316,1256,4.0,0,34.3,13.2,43.0,1011.9
2025-04-04T02:22:49.643000+00:00,9999,275,1256,3.1,0,34.9,13.2,43.0,1011.9
2025-04-04T02:23:49.636000+00:00,9999,291,1256,4.3,0,34.9,13.3,42.0,1012.0
2025-04-04T02:24:49.651000+00:00,9999,291,1256,5.3,0,34.7,13.3,42.0,1012.0
2025-04-04T02:25:49.672000+00:00,9999,295,1256,4.5,0,34.7,13.3,42.0,1011.9
2025-04-04T02:26:49.686000+00:00,9999,326,1256,4.9,0,34.8,13.2,42.0,1011.8
2025-04-04T02:27:49.718000+00:00,9999,287,1256,4.4,0,34.9,13.3,42.0,1012.0
2025-04-04T02:28:49.703000+00:00,9999,293,1256,4.8,0,35.1,13.5,41.0,1011.8
2025-04-04T02:29:49.748000+00:00,9999,301,1256,4.0,0,35.0,13.5,42.0,1011.9
2025-04-04T02:30:49.767000+00:00,9999,273,1256,3.3,0,35.0,13.6,41.0,1012.0
2025-04-04T02:31:49.766000+00:00,9999,292,1256,4.0,0,35.1,13.5,41.0,1011.8
2025-04-04T02:32:49.765000+00:00,9999,309,1256,3.4,0,35.3,13.6,42.0,1011.9
2025-04-04T02:33:49.752000+00:00,9999,290,1256,5.4,0,35.3,13.5,41.0,1011.8
2025-04-04T02:34:49.752000+00:00,9999,302,1256,4.1,0,35.5,13.5,41.0,1011.9
2025-04-04T02:35:49.768000+00:00,9999,289,1256,4.8,0,35.6,13.5,41.0,1011.9
2025-04-04T02:36:49.785000+00:00,9999,287,1256,3.9,0,35.6,13.6,41.0,1012.0
2025-04-04T02:37:49.754000+00:00,9999,294,1256,5.5,0,35.5,13.6,41.0,1011.9
2025-04-04T02:38:49.754000+00:00,9999,284,1256,3.8,0,35.4,13.8,41.0,1011.9
2025-04-04T02:39:49.756000+00:00,9999,319,1256,4.7,0,35.4,13.8,41.0,1012.0
2025-04-04T02:40:49.769000+00:00,9999,284,1256,4.9,0,35.3,13.7,41.0,1011.7
2025-04-04T02:41:49.779000+00:00,9999,267,1256,4.2,0,35.3,13.7,41.0,1011.9
2025-04-04T02:42:49.806000+00:00,9999,277,1256,3.4,0,35.9,13.6,42.0,1011.8
2025-04-04T02:43:49.819000+00:00,9999,290,1256,3.7,0,35.9,13.6,42.0,1011.9
2025-04-04T02:44:49.820000+00:00,9999,268,1256,3.0,0,35.9,13.6,41.0,1011.8
2025-04-04T02:45:49.802000+00:00,9999,299,1256,4.4,0,36.0,13.7,41.0,1011.9
2025-04-04T02:46:49.838000+00:00,9999,292,1256,3.4,0,36.2,13.6,42.0,1011.7
2025-04-04T02:47:49.824000+00:00,9999,276,1256,6.1,0,36.2,13.7,41.0,1011.9
2025-04-04T02:48:49.835000+00:00,9999,274,1256,4.1,0,36.1,13.8,42.0,1011.8
2025-04-04T02:49:49.838000+00:00,9999,287,1256,5.6,0,36.2,13.6,43.0,1011.9
2025-04-04T02:50:49.840000+00:00,9999,271,1256,4.5,0,36.3,13.4,44.0,1011.8
2025-04-04T02:51:49.839000+00:00,9999,285,1256,4.3,0,36.2,13.3,44.0,1011.8
2025-04-04T02:52:49.859000+00:00,9999,282,1256,6.2,0,36.2,13.4,45.0,1011.6
2025-04-04T02:53:49.860000+00:00,9999,288,1256,6.2,0,36.2,13.4,45.0,1011.8
2025-04-04T02:54:49.858000+00:00,9999,281,1256,6.3,0,36.2,13.6,44.0,1011.8
2025-04-04T02:55:49.858000+00:00,9999,295,1256,5.8,0,35.8,13.8,42.0,1011.7
2025-04-04T02:56:49.874000+00:00,9999,290,1256,4.2,0,35.8,13.7,43.0,1011.8
2025-04-04T02:57:49.873000+00:00,9999,294,1256,5.4,0,35.8,13.6,41.0,1011.7
2025-04-04T02:58:49.879000+00:00,9999,305,1256,4.2,0,35.9,13.6,41.0,1011.8
2025-04-04T02:59:49.867000+00:00,9999,288,1256,3.8,0,36.1,13.6,42.0,1011.7
2025-04-04T03:00:49.867000+00:00,9999,312,1256,3.6,0,36.3,13.7,42.0,1011.8
2025-04-04T03:01:49.897000+00:00,9999,280,1256,4.8,0,36.2,13.8,42.0,1011.7
2025-04-04T03:02:49.895000+00:00,9999,289,1256,5.2,0,36.2,13.8,42.0,1011.8
2025-04-04T03:03:49.885000+00:00,9999,334,1256,3.7,0,36.4,13.6,42.0,1011.8
2025-04-04T03:04:49.901000+00:00,9999,295,1256,4.1,0,36.5,13.6,42.0,1011.6
2025-04-04T03:05:49.906000+00:00,9999,285,1256,5.6,0,36.9,13.5,42.0,1011.7
2025-04-04T03:06:49.916000+00:00,9999,286,1256,6.4,0,36.8,13.6,42.0,1011.7
2025-04-04T03:07:49.917000+00:00,9999,286,1256,5.2,0,36.6,13.7,42.0,1011.8
2025-04-04T03:08:49.917000+00:00,9999,292,1256,4.6,0,36.5,13.5,43.0,1011.5
2025-04-04T03:09:49.921000+00:00,9999,284,1256,5.5,0,36.6,13.5,42.0,1011.8
2025-04-04T03:10:49.919000+00:00,9999,289,1256,4.5,0,36.5,13.6,41.0,1011.7
2025-04-04T03:11:49.918000+00:00,9999,272,1256,4.1,0,36.3,13.7,41.0,1011.7
2025-04-04T03:12:49.924000+00:00,9999,292,1256,5.1,0,36.3,13.7,41.0,1011.8
2025-04-04T03:13:49.924000+00:00,9999,294,1256,4.7,0,36.3,13.8,40.0,1011.6
2025-04-04T03:14:49.924000+00:00,9999,283,1256,4.3,0,36.4,13.8,40.0,1011.7
2025-04-04T03:15:49.921000+00:00,9999,287,1256,5.5,0,36.5,13.8,40.0,1011.7
2025-04-04T03:16:49.927000+00:00,9999,284,1256,6.2,0,36.5,13.6,40.0,1011.6
2025-04-04T03:17:49.926000+00:00,9999,279,1256,6.5,0,36.3,13.5,41.0,1011.5
2025-04-04T03:18:49.928000+00:00,9999,274,1256,6.6,0,36.3,13.4,41.0,1011.7
2025-04-04T03:19:49.925000+00:00,9999,287,1256,5.5,0,36.5,13.4,41.0,1011.6
2025-04-04T03:20:49.923000+00:00,9999,280,1256,4.9,0,36.5,13.4,42.0,1011.6
2025-04-04T03:21:49.932000+00:00,9999,312,1256,5.0,0,36.5,13.4,42.0,1011.6
2025-04-04T03:22:49.930000+00:00,9999,306,1256,4.6,0,36.5,13.7,42.0,1011.7
2025-04-04T03:23:49.961000+00:00,9999,283,1256,5.1,0,36.5,13.7,42.0,1011.4
2025-04-04T03:24:49.975000+00:00,9999,282,1256,3.6,0,36.9,13.8,42.0,1011.6
2025-04-04T03:25:49.979000+00:00,9999,292,1256,3.4,0,36.9,14.0,40.0,1011.5
2025-04-04T03:26:49.970000+00:00,9999,309,1256,4.1,0,36.8,14.2,40.0,1011.5
2025-04-04T03:27:49.978000+00:00,9999,292,1256,4.3,0,37.0,14.2,40.0,1011.5
2025-04-04T03:28:49.980000+00:00,9999,285,1256,3.7,0,37.0,14.1,39.0,1011.5
2025-04-04T03:29:49.995000+00:00,9999,287,1256,6.2,0,37.0,14.1,39.0,1011.5
2025-04-04T03:30:50+00:00,9999,287,1256,5.5,0,37.0,14.0,40.0,1011.6
2025-04-04T03:31:50.061000+00:00,9999,286,1256,5.3,0,37.0,13.9,41.0,1011.5
2025-04-04T03:32:50.032000+00:00,9999,286,1256,4.4,0,37.3,13.9,40.0,1011.5
2025-04-04T03:33:50.033000+00:00,9999,289,1256,3.2,0,37.3,13.8,41.0,1011.5
2025-04-04T03:34:50.040000+00:00,9999,289,1256,3.2,0,37.3,13.9,41.0,1011.5
2025-04-04T03:35:50.023000+00:00,9999,285,1256,5.2,0,36.7,14.0,41.0,1011.3
2025-04-04T05:47:50.685000+00:00,10000,291,1256,4.8,0,35.0,13.8,41.0,1010.7
2025-04-04T05:48:50.716000+00:00,10000,283,1256,4.9,0,35.0,13.7,41.0,1010.6
2025-04-04T05:49:50.735000+00:00,10000,288,1256,3.6,0,34.8,13.8,41.0,1010.8
2025-04-04T05:50:50.717000+00:00,10000,280,1256,6.0,0,34.8,13.8,41.0,1010.6
2025-04-04T05:51:50.749000+00:00,10000,262,1256,5.1,0,34.8,13.8,42.0,1010.7
